"AEM","Ancient","C3_AEM","C3_recent","Early","Early_endemic","Early_native","Homegrown_C4s","Mid","Mid_endemic","Mid_native","Recent","lat","long","cell_category","proportion_cover","cell_id","amt","arid","ts","pwarmq","pcoldq","th","clay"
1.26243035122952,NA,NA,NA,NA,NA,NA,0.273836709143384,0.296394034325348,0,NA,2.59420936074041,-25.84999925,134.54999905,"land",1,1217,0.0454224255130636,-0.797665055221107,1.15783836845231,-0.765988676843424,-0.47090329967141,-0.152495479107221,0.542120660015825
1.40019732365982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40061880905609,-25.84999925,135.38333235,"land",1,1218,0.15333504417358,-0.847431153568506,1.21658357153868,-0.857510052603633,-0.568008315749617,-0.436701125122782,-0.0727503968351142
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4282480887858,-25.84999925,136.21666565,"land",1,1219,0.213215903453982,-0.848522910059521,1.28568968137306,-0.951866810502629,-0.625580240282636,-0.684796028825882,-1.1231755394519
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31962025537644,-25.84999925,137.04999895,"land",1,1220,0.252861993683532,-0.834974543149572,1.32281175952683,-0.964163481399137,-0.63610866016802,-0.702849689823939,-1.23262768835748
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47773339793751,-25.84999925,137.88333225,"land",1,1221,0.311189101323191,-0.820007308774276,1.34083886715786,-0.953684870450508,-0.623051437223114,-0.775406297044627,-0.0802626440876657
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89100129293909,-25.84999925,138.71666555,"land",1,1222,0.358940078478044,-0.796621362681562,1.25571393504845,-0.88522516485701,-0.614217692005331,-0.767879309467313,1.28686294038924
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40730541200947,-25.84999925,139.54999885,"land",1,1223,0.392548450921466,-0.774906610717035,1.18688775470461,-0.771272824012143,-0.587287843526647,-0.73747596353667,1.69363714016808
0.535323062981653,NA,NA,NA,NA,NA,NA,NA,0.535323062981653,0.339325336849359,NA,2.57581322356959,-25.84999925,140.38333215,"land",1,1224,0.416207953171769,-0.75994088401671,1.14067697682813,-0.663613900972665,-0.560635666551757,-0.499086703416582,1.66859910159526
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6603993908269,-25.84999925,141.21666545,"land",1,1225,0.402970691148197,-0.725634230510591,1.11555055849114,-0.558107331762817,-0.507157231988448,-0.503228672310715,1.37817811940773
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.84999925,142.04999875,"land",1,1226,0.394581872197029,-0.683889362631148,1.09529719842827,-0.506322537503624,-0.475798951763189,-0.602843094331102,1.85008840726733
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.84999925,142.88333205,"land",1,1227,0.35053956026749,-0.607408099384707,1.03275690730374,-0.447659055823829,-0.421875322266119,-0.549415769193555,0.92458734543959
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.84999925,143.71666535,"land",1,1228,0.229523771094825,-0.503844161841585,0.94973518169625,-0.283107993037132,-0.368183127722105,-0.320727843057882,0.923108538789073
1.05883138293069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37155127395961,-25.84999925,144.54999865,"land",1,1229,0.0887312838734129,-0.387078005029942,0.885750858694293,-0.124960552220038,-0.302609400635372,-0.569120451095903,0.28226870397826
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0274901084232,-25.84999925,145.38333195,"land",1,1230,-0.103441650741553,-0.26922882897621,0.79510687717875,-0.0253208821989903,-0.20236406108091,-0.496753568823031,0.666798127946331
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73663768514017,-25.84999925,146.21666525,"land",1,1231,-0.17417447304536,-0.19372366720226,0.750154683385327,0.0480132438311421,-0.135494491609914,-0.447704282813949,0.935631910579162
2.24209172391232,NA,1.75906411398028,NA,1.03033346425185,1.03033346425185,NA,NA,NA,NA,NA,2.74778359061167,-25.84999925,147.04999855,"land",1,1232,-0.491252300635757,-0.0659385134679882,0.600684200579724,0.194841576940288,-0.0319192377045596,0.169906276098111,1.07577208308533
1.94333539065291,NA,1.34573277021996,NA,NA,NA,NA,NA,NA,NA,NA,2.43150590860571,-25.84999925,147.88333185,"land",1,1233,-0.638511328496938,0.0541746454487327,0.500812213770824,0.305794084432354,0.0209663812284512,0.177413870481733,0.202911071271385
2.12668289800863,NA,1.78137241038989,NA,1.34181986453726,NA,NA,NA,1.48794800881593,NA,NA,2.93076702563931,-25.84999925,148.71666515,"land",1,1234,-0.551670875876394,0.0667594808991976,0.381464253506221,0.359429311112664,0.0701287808967045,0.223350908036379,0.813802372856939
1.76490202877306,NA,NA,NA,NA,NA,NA,NA,0.864997437486605,NA,NA,3.01720018091597,-25.84999925,149.54999845,"land",1,1235,-0.305301122156487,0.0419223704002029,0.271894050171814,0.386595397620354,0.0806010233729427,-0.0535501051676447,2.27756450735223
2.08529934263106,NA,1.88053320571602,0.59443122762058,1.32175583998232,1.38103055445377,0.648672683977318,NA,1.30833283253767,1.37041902116648,0,2.91825714231889,-25.84999925,150.38333175,"land",1,1236,-0.415931568766639,0.16313733091949,0.0294485246535341,0.404260745129642,0.113668311596533,0.0328706859628953,1.45130122584253
2.37611428304207,NA,2.26374035438053,NA,1.48160456259863,1.28426163238639,NA,NA,1.75803033686931,1.30046410555384,NA,2.87215116861774,-25.84999925,151.21666505,"land",1,1237,-0.412046964679022,0.193830105685987,-0.180756330530328,0.500451119814353,0.131972605435438,0.628802458986096,0.545233222447889
2.07468021116296,NA,2.04083064602144,NA,1.48001239364946,1.37270243273528,0,NA,1.1082325465281,0.728031630304382,NA,2.98628782858922,-25.84999925,152.04999835,"land",1,1238,-0.389988011107006,0.652809235548388,-0.461700730268101,1.02816509020763,0.338565584510707,0.994259156378686,0.578294492205357
1.77342572757203,NA,1.84419377183682,0.350656841391095,1.21550603391753,NA,NA,0,0.858237786680338,0.634458203931996,NA,2.96393198935747,-25.84999925,152.88333165,"land",0.7,1239,-0.230854684940704,1.57295482285455,-0.729359904898673,1.82392560910591,1.09080921320727,-0.0818171044058131,-0.180398955265532
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1240,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1241,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1242,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1243,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1244,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1245,0.000960290160178508,-0.532509713209744,-0.821809145985868,-1.0668930600516,0.934385077410125,-0.719585400323662,-1.55392846545777
0.324977816540286,NA,0.324977816540286,NA,0,0,NA,NA,0,0,NA,2.06458167490101,-26.68333255,113.71666655,"land",0.47,1246,0.00502623276827548,-0.570734614151947,-0.240771323668375,-1.00352693630105,0.903016351927721,-0.333739547321185,-1.45425199629376
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,114.54999985,"land",0.99,1247,0.121215177501249,-0.645366959271265,0.507908887778273,-0.804067540705314,0.591376955969084,-0.112820561941276,-1.28891674688197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,115.38333315,"land",1,1248,0.141315405069165,-0.715057036848606,0.931542840959339,-0.870574400007846,0.196866529126645,-0.446774709236919,-1.18718920388352
1.20686858803926,NA,0.967364018007099,NA,NA,NA,NA,NA,NA,NA,NA,2.15536032285222,-26.68333255,116.21666645,"land",1,1249,0.219353964887919,-0.746907887640063,1.11004425312776,-0.905058589290046,0.0317173880724091,-0.529422412591446,-0.450506976875892
1.60080067440409,NA,NA,NA,NA,NA,NA,NA,0.339325336849359,NA,NA,2.42515663660815,-26.68333255,117.04999975,"land",1,1250,0.147970933745168,-0.724700598243896,1.20382063245896,-0.839869501031293,0.0431251220697523,-0.115053139234198,-0.405853422915687
1.18111347856634,NA,1.05361493337809,NA,0.788911791278749,0.854415287574181,NA,0,0,0,NA,1.93441578065471,-26.68333255,117.88333305,"land",1,1251,0.131037605698698,-0.701471759149016,1.23971488801215,-0.815550767114711,-0.100349080596809,-0.468822991900842,-0.368657274661657
1.06608911206896,NA,0.88500648198081,NA,NA,NA,NA,NA,NA,NA,NA,1.44101923823696,-26.68333255,118.71666635,"land",1,1252,0.0839795846766994,-0.665996421398867,1.2636086498013,-0.753713215498348,-0.0973739687229858,-0.312114255180006,-0.388729454735214
1.04345187278797,0,0.962792549503555,NA,0.65023968402835,0.797957525160368,NA,0,0.674983203134188,0,NA,1.50363288576445,-26.68333255,119.54999965,"land",1,1253,-0.080270817556367,-0.641279706920411,1.30469851974486,-0.708703697252214,-0.158307731843519,-0.421109749863572,-0.514082431236948
1.56381272402661,NA,1.5122660401993,NA,NA,NA,NA,0.88747960918754,0,0.48858001189329,NA,2.1494339046078,-26.68333255,120.38333295,"land",1,1254,-0.00266468036337496,-0.664965535014192,1.2599273792483,-0.531012355442123,-0.241552269990825,-0.45640679891687,-0.580131674589904
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15048228547101,-26.68333255,121.21666625,"land",1,1255,0.0190950421512724,-0.686571861534151,1.22634594772764,-0.5234886411483,-0.276847529461547,-0.54456305856233,-0.640448583545449
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36430437052486,-26.68333255,122.04999955,"land",1,1256,0.016317817961678,-0.715409469496538,1.1708974966633,-0.603601225811752,-0.33839501974328,-0.395902428817574,-0.659014623245375
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,122.88333285,"land",1,1257,0.0443118958144377,-0.754319036522952,1.08996227846726,-0.719124403512835,-0.366367250241729,-0.521323513917601,-0.598296065250185
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,123.71666615,"land",1,1258,0.0359446754959823,-0.76918376716501,1.10747874548917,-0.744048357798496,-0.392897110523305,-0.508426595470933,-0.842484666292409
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,124.54999945,"land",1,1259,0.0679470996029394,-0.779443132044351,1.12472011696779,-0.727484909425973,-0.401389251697592,-0.543887751302603,-0.897699135183199
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,125.38333275,"land",1,1260,0.0319309295836068,-0.774649070768453,1.08958479113229,-0.689744448351094,-0.412257068882004,-0.587530098619448,-0.919040070079648
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,126.21666605,"land",1,1261,0.02917485405521,-0.772917079192961,1.08079140164136,-0.6526297284207,-0.428228770769426,-0.364764005599023,-0.965555625114409
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,127.04999935,"land",1,1262,-0.034413770507477,-0.757233572053349,1.07044060223759,-0.626629905981891,-0.444296308416558,-0.346607393078895,-1.11041478211108
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,127.88333265,"land",1,1263,-0.0198157946230279,-0.738317591612143,1.06103769594386,-0.608974391344152,-0.457571704831104,-0.075052949983569,-1.19395299460316
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,128.71666595,"land",1,1264,-0.0487363638248438,-0.706435424776719,1.0502729348759,-0.561874176598195,-0.424652079337279,-0.222833190300378,-0.919925456378353
1.18662317297745,0,0.837680378336324,NA,0.418710322309839,0.408792895032486,NA,0.306749111309605,1.03886227548826,1.03886227548826,NA,1.95103979488737,-26.68333255,129.54999925,"land",1,1265,-0.241326872005582,-0.650636882730333,1.01777738368668,-0.526779803009347,-0.368522504004519,-0.102292486190831,-0.77745773900395
1.23285176220856,0,0.645006814738732,NA,NA,NA,NA,0.332894401600579,0.375005930118537,0.375005930118537,NA,1.98444382616648,-26.68333255,130.38333255,"land",1,1266,-0.352260599416736,-0.628802261523269,1.01337453664471,-0.577821194178039,-0.356531895235287,-0.0198194925953543,-0.876193849747771
1.29445313811424,NA,1.02961940015126,NA,NA,NA,NA,0,0.256965086513512,0.256965086513512,NA,1.83258146374831,-26.68333255,131.21666585,"land",1,1267,-0.373524903293544,-0.628700357227068,0.992357412916913,-0.624044193277204,-0.360954841645616,0.327576703166484,-0.814170062948845
1.53320458420338,NA,1.16377558419514,NA,0.424613955638238,NA,NA,0.470003644146897,0.654925942968986,0.534151431740118,NA,2.16538990107329,-26.68333255,132.04999915,"land",1,1268,-0.387369176890636,-0.638189518173568,0.960613320799625,-0.617620050532195,-0.38646106672709,0.718001162648066,-0.786165793117707
1.45044214963897,0,1.01848626347585,NA,0.328584105654231,0.375005930118537,NA,0,0.748108698916295,0.522358853357589,NA,2.13060983731527,-26.68333255,132.88333245,"land",1,1269,-0.274079398627778,-0.669361878898765,1.00720641995832,-0.703260181561537,-0.451740603251448,-0.0552481554217189,-0.430042200970346
0.804688582589434,NA,NA,NA,NA,NA,NA,0,0.648672683977318,0,NA,2.06762198224473,-26.68333255,133.71666575,"land",1,1270,-0.0910039880998527,-0.726516965123462,1.07910479350212,-0.748836253715684,-0.50427141970739,-0.211183456006806,0.157956324056482
0.739553567030535,0.281412495425895,0.339325336849359,NA,NA,NA,NA,0,0,0,NA,2.22796931441006,-26.68333255,134.54999905,"land",1,1271,0.0300068513861497,-0.782982389955311,1.11667247370206,-0.713979104090668,-0.497140062254538,-0.312062061152537,0.320760853728222
0.718814949616694,NA,NA,NA,NA,NA,NA,0,0.264669277649323,0,NA,2.43176952589662,-26.68333255,135.38333235,"land",1,1272,0.120266187576451,-0.826486096923577,1.14619338953576,-0.861266922062077,-0.547488093183386,-0.407176407157167,1.1684744920769
0.552159480670544,NA,NA,NA,NA,NA,NA,0,0.552159480670544,0,NA,1.72187330426463,-26.68333255,136.21666565,"land",1,1273,0.208777384431598,-0.851035968093546,1.24696536943198,-0.964389494939367,-0.606176189067824,-0.676729178516217,0.00138614655667285
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35789488954163,-26.68333255,137.04999895,"land",1,1274,0.225853353448272,-0.84495240876363,1.30381346794902,-0.975735417410547,-0.567923471679014,-0.735761034021419,-0.14852992331625
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75457670185559,-26.68333255,137.88333225,"land",1,1275,0.268735188841038,-0.828981062857955,1.28090055800114,-0.950673897926797,-0.428425990674936,-0.805241477125141,0.48819331351346
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20607418421078,-26.68333255,138.71666555,"land",1,1276,0.288835866380469,-0.807253650056628,1.27969338953879,-0.913090335280541,-0.498706934892578,-0.874887429336937,1.0465901128083
1.03282855355421,NA,NA,NA,NA,NA,NA,NA,0.734768873546675,0.70012276399093,NA,2.1505987537596,-26.68333255,139.54999885,"land",1,1277,0.304369783015786,-0.793800775283065,1.2877142263698,-0.919200681168307,-0.599427207889571,-0.821586741412171,1.92279193234732
0.639746418419621,NA,NA,NA,NA,NA,NA,NA,0.639746418419621,NA,NA,2.58173085462239,-26.68333255,140.38333215,"land",1,1278,0.338402478597703,-0.791693717770323,1.25363314048375,-0.746614784774446,-0.553881179020643,-0.270698533805638,1.27109921665903
0.261594756776632,NA,NA,NA,NA,NA,NA,0.789365994124838,0.48858001189329,0,NA,2.14791765840027,-26.68333255,141.21666545,"land",1,1279,0.329542989442012,-0.747762684854082,1.21609534286679,-0.619302326599294,-0.499026471491403,-0.504473838477165,0.722113052622068
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,142.04999875,"land",1,1280,0.342193488610232,-0.692505488945913,1.207780953603,-0.634153572773919,-0.436920359610304,-0.578498513880696,2.13083429607335
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,142.88333205,"land",1,1281,0.245490110355903,-0.616282310590814,1.11959789068562,-0.512046836304074,-0.398976166114598,-0.490612322414065,1.22557864396565
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61322654385677,-26.68333255,143.71666535,"land",1,1282,0.170966278039567,-0.526121276570123,1.04233515404758,-0.375484258600519,-0.351264921607857,-0.340341236716904,1.24563254352375
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61951039058403,-26.68333255,144.54999865,"land",1,1283,0.0725210600512911,-0.43842890591324,0.995606264916236,-0.234208410299597,-0.296292352907464,-0.378657467416813,0.803451422703907
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68333255,145.38333195,"land",1,1284,-0.0726118524022702,-0.356262727130899,0.914970751449467,-0.225602605117492,-0.227253196342949,-0.404693462707578,0.727781405215374
1.81090831675813,NA,1.36097657758879,NA,NA,NA,NA,NA,0.882113234283569,0.418052258772135,NA,2.90619046077197,-26.68333255,146.21666525,"land",1,1285,-0.174589346782043,-0.252591217886868,0.879593728251642,-0.142312197875673,-0.198921791911725,-0.362489974071964,0.470019695545376
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64432914902265,-26.68333255,147.04999855,"land",1,1286,-0.382751119233829,-0.149626390414569,0.78063491802256,0.00588399691999561,-0.108575655836951,-0.00166671082953575,0.468385765663683
1.86113008333629,NA,1.31184019111948,NA,0.845868234833426,NA,NA,NA,NA,NA,NA,2.82932343612116,-26.68333255,147.88333185,"land",1,1287,-0.434471295121089,-0.0874317098708807,0.687502332574625,0.0631707815794124,0.030998956140403,-0.141288812593354,0.99656034630183
1.87763132463905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85911034703176,-26.68333255,148.71666515,"land",1,1288,-0.405109753834729,-0.0169452529434392,0.556179806081217,0.140541990156224,0.098833692591432,-0.12927214676198,1.27387402480548
1.80516913167272,NA,1.39103312875538,NA,1.00868761870279,1.01812499710023,NA,NA,1.13365766663028,0.685618921345761,NA,2.98764973274066,-26.68333255,149.54999845,"land",1,1289,-0.431006064485303,0.0314466087506932,0.406537937873242,0.225687817507627,0.109205643785798,-0.141980947809513,1.45135624148905
2.11517063330378,NA,2.00525663989556,0.354171780258357,1.37016500681167,1.36940251575784,NA,NA,1.21074977269144,0.636576821502707,NA,2.91419678639922,-26.68333255,150.38333175,"land",1,1290,-0.517297551857743,0.13819479216111,0.244765059325578,0.327244469964474,0.121633776424691,-0.452814201234535,0.976771078967511
2.20276477878751,NA,2.18863225053915,NA,1.40976666606978,1.34286478327246,NA,NA,1.21994459861371,1.00246839311798,NA,2.96892621361485,-26.68333255,151.21666505,"land",1,1291,-0.663903671050891,0.176347179386657,-0.0113510887303656,0.426589058835478,0.131549498962961,0.748197630744407,1.3879813504976
1.90702078010165,NA,1.85269774460168,NA,0.878381185743125,0.289680049416643,NA,NA,1.20146968844878,1.08010879443557,NA,3.00558358733798,-26.68333255,152.04999835,"land",1,1292,-0.749675891295205,0.674433872145098,-0.258192869544362,0.949790358711329,0.463216382973265,1.1912629478225,0.8745117905944
1.94362184803238,0,1.88160019298709,0.534737453868623,0.666803181721181,0.278389010379582,0.579978489929918,0,1.41851951857238,1.19179899818131,1.05012209352248,2.79910895062348,-26.68333255,152.88333165,"land",0.8,1293,-0.500982484672663,2.02220912219132,-0.691642811783846,2.05900705197937,1.13238343830138,1.96123498717406,0.554760504804406
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50372837844753,-26.68333255,153.71666495,"land",0.01,1294,-0.299194108757075,2.89870581161307,-1.03458016798294,1.78052074899397,2.37770121004452,-0.275313635060175,-1.19138519153176
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1295,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1296,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1297,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1298,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1299,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,113.71666655,"land",0.08,1300,-0.218709503783649,-0.434254208414095,-0.428665754511152,-1.00440674079567,1.2640807711628,-0.377738428414134,-1.25291975691698
1.70511163615587,NA,1.48727032156382,NA,0,0,NA,NA,1.25190545208157,1.25190545208157,NA,2.40369660608514,-27.51666585,114.54999985,"land",1,1301,-0.250956262423164,-0.433020385345434,0.147126575869384,-0.929484701014046,0.949140253614413,-0.195212630851961,-1.27996429968655
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,115.38333315,"land",1,1302,-0.115840165861463,-0.614650352341378,0.788057224294516,-0.87206493507975,0.335983819583976,-0.443675252765623,-1.00068877367391
1.05012209352248,0,0.68964105654304,NA,0.304539150133423,0.354171780258357,NA,0,0,0,NA,1.01812499710023,-27.51666585,116.21666645,"land",1,1303,-0.0169391267286539,-0.693264194586508,1.05353980431496,-0.921462645389715,0.18533866416384,-0.217694507019306,-0.500819656121601
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,117.04999975,"land",1,1304,-0.0879891789504227,-0.682663568385824,1.16112633147935,-0.830799223298458,0.160282068521675,-0.302388175206815,-0.540872787791569
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96543262667123,-27.51666585,117.88333305,"land",1,1305,-0.0354941521146085,-0.672596877101815,1.21419911719696,-0.834708003497058,-0.0207099005431085,-0.50378351602867,-0.465348840326557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,118.71666635,"land",1,1306,-0.128089740409961,-0.663610189709954,1.28219254026517,-0.811521807374963,-0.0224343557527085,-0.312173426652824,-0.639891811274628
1.14390425841568,NA,0.935308775886831,NA,0.324255064405299,0.324255064405299,NA,0,0,0,NA,1.45605361353947,-27.51666585,119.54999965,"land",1,1307,-0.200933379089883,-0.654562723035546,1.32343358092262,-0.781179275840958,-0.127784672874106,-0.520990819746441,-0.612206928163572
1.28868153803592,NA,1.09727808284403,NA,0.364643153324338,0.53356513590577,NA,0,0,0,NA,1.70747162849614,-27.51666585,120.38333295,"land",1,1308,-0.15577603774657,-0.668869504949953,1.24389713127978,-0.738137234438625,-0.210640235530025,-0.476278016022196,-0.610919892825221
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835947945294219,-27.51666585,121.21666625,"land",1,1309,-0.0792687309928176,-0.689947600287463,1.1288570969112,-0.671591447415155,-0.271176196181304,-0.366833981052767,-0.576051463539571
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,122.04999955,"land",1,1310,-0.225194043284013,-0.691071344918516,1.04419578428769,-0.720647976083106,-0.310456962259149,-0.395768147197756,-0.753661469731207
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,122.88333285,"land",1,1311,-0.265766174891103,-0.711916858685872,0.991226269261258,-0.81445556573103,-0.332567196755404,-0.301887304080829,-1.06921163191862
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,123.71666615,"land",1,1312,-0.178145021692311,-0.734974113470249,0.992564393749009,-0.78956714278797,-0.343072477348805,-0.238081165798259,-0.936875846712044
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,124.54999945,"land",1,1313,-0.154004049921129,-0.754473836596433,0.980589827520203,-0.760833449546118,-0.368481731773414,-0.47483016190897,-0.907438558569108
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,125.38333275,"land",1,1314,-0.153009162901817,-0.766290520731788,0.995181317008304,-0.736743199263102,-0.405545539309849,-0.438135229564289,-1.06262133199569
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,126.21666605,"land",1,1315,-0.182054824184758,-0.762961356419735,0.989077799435113,-0.712855306626446,-0.432693540241558,-0.31868885567025,-1.08192677502088
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,127.04999935,"land",1,1316,-0.279644196351808,-0.755014637791889,0.941855847684635,-0.701340016505478,-0.45271131861757,-0.284589396183003,-1.19251988924129
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,127.88333265,"land",1,1317,-0.240392731140774,-0.749471915986947,0.956111158114237,-0.700873691384746,-0.472494425481974,-0.0435742052884034,-1.13663913908707
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.51666585,128.71666595,"land",1,1318,-0.22966721011304,-0.738576148787211,0.963890737032676,-0.696733909957449,-0.466549792153643,-0.252420773680468,-1.10644416710342
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92483243680998,-27.51666585,129.54999925,"land",1,1319,-0.279853883077723,-0.709515513917736,0.933441263877921,-0.68841017043358,-0.42999727680191,-0.176431810598343,-0.839655016599584
1.49738836168849,NA,1.02568312095524,NA,NA,NA,NA,NA,NA,NA,NA,1.84955654815169,-27.51666585,130.38333255,"land",1,1320,-0.318120360642772,-0.698034914147501,0.933915430157817,-0.704607522472654,-0.402701613140436,-0.131376120160222,-0.879571131453688
0.98768070664967,NA,0.826366061908832,NA,0.427226594912903,NA,NA,NA,NA,NA,NA,1.70128755632018,-27.51666585,131.21666585,"land",1,1321,-0.297056744061583,-0.696876402168332,0.958556256521411,-0.71774656644938,-0.37968341888738,-0.367103638793635,-0.946797901152391
1.61839766892826,NA,1.22053487461513,NA,NA,NA,NA,NA,NA,NA,NA,1.9622051993729,-27.51666585,132.04999915,"land",1,1322,-0.302688587541324,-0.702461011906793,0.936492363489892,-0.724648909763851,-0.348706359022952,-0.2362534855546,-0.858869144097549
1.20417281750983,NA,0.846726275849368,NA,0.281412495425895,0,NA,0,0.9030028406398,0.9030028406398,NA,1.79325831614958,-27.51666585,132.88333245,"land",1,1323,-0.207726599049427,-0.718614895472455,0.991885443885766,-0.739180753869432,-0.361585087865397,-0.227975499116779,-0.617911841787795
1.47887354502103,NA,1.04380402195104,NA,NA,NA,NA,NA,NA,NA,NA,2.44625244941486,-27.51666585,133.71666575,"land",1,1324,-0.133687386054574,-0.73946000961512,1.01267053814574,-0.739901736112731,-0.428907523334254,-0.307798705231217,0.414111611668048
1.22495122359862,NA,NA,NA,NA,NA,NA,0.322807904812144,0.322807904812144,0.211070981663029,NA,2.39105375844022,-27.51666585,134.54999905,"land",1,1325,-0.0753274304943314,-0.759451888713012,0.998701309503175,-0.7658448889102,-0.52860414011453,-0.226644927651122,1.32459740629849
0.794349087787307,NA,NA,NA,NA,NA,NA,0.544647158965293,0.387979778239205,0.320633187817036,NA,2.38481006557468,-27.51666585,135.38333235,"land",1,1326,0.0487616641246935,-0.784822788810612,1.08791092703579,-0.782278182364643,-0.506282331365423,-0.414316420142881,1.63633242490972
